student_id,profile,semester,course_code,course_name,course_level,course_hours,grade,passed
23,جيد,5,نما 3210,نظم قواعد البيانات,6,3,80.0,True
23,جيد,5,عال 3301,هياكل البيانات,6,3,68.3,True
23,جيد,5,قرأ 3012,القرآن الكريم 4,7,1,74.4,True
23,جيد,6,عال 3304,المترجمات ونظرية الحوسبة,6,3,72.3,True
23,جيد,6,عال 3451,الذكاء الاصطناعي,7,3,70.8,True
23,جيد,6,تقا 3407,تفاعل الإنسان والحاسب,7,3,75.6,True
23,جيد,6,عال 3483,التطوير القائم على المنصات,7,3,86.6,True
23,جيد,6,عال 3414,الحوسبة الكمومية,7,3,76.6,True
23,جيد,6,عال 3474,البرمجة المتقدمة,7,3,87.9,True
23,جيد,6,أدب 3004,المهارات اللغوية,8,2,64.9,True
23,جيد,7,عال 3441,الرسومات والتصور بالحاسب,8,3,60.0,True
23,جيد,7,عال 3413,الحوسبة المتوازية والموزعة,8,3,76.6,True
23,جيد,7,عال 3452,تعلم الآلة,8,3,77.6,True
23,جيد,7,تقا 3306,أساسيات الأمن السيبراني,8,3,67.6,True
23,جيد,7,عال 3453,التدريب الميداني,9,3,63.3,True
23,جيد,7,عال 3591,مشروع تخرج 1,9,4,74.9,True
23,جيد,8,نما 3540,الأخلاقيات والابتكار المسؤول,9,2,72.1,True
23,جيد,8,عال 3553,التعلم العميق,9,3,79.9,True
23,جيد,8,عال 3592,مشروع تخرج 2,10,4,79.3,True
23,جيد,8,عقد 3006,العقيدة,10,3,83.8,True
24,ضعيف,1,كيم 3111,كيمياء عامة 1,1,4,49.3,False
24,ضعيف,1,ريض 3111,تفاضل وتكامل 1,1,3,54.6,False
24,ضعيف,1,تقا 3110,الحوسبة وتقنية المعلومات,1,2,52.2,False
24,ضعيف,1,إنجل 3111,لغة انجليزية 1,1,3,60.0,True
24,ضعيف,1,ريض 3140,جبر وهندسة,1,3,60.0,True
24,ضعيف,2,ريض 3111,تفاضل وتكامل 1,1,3,60.0,True
24,ضعيف,2,كيم 3111,كيمياء عامة 1,1,4,60.0,True
24,ضعيف,2,تقا 3110,الحوسبة وتقنية المعلومات,1,2,60.0,True
24,ضعيف,2,مهج 3111,مهارات جامعية,1,1,60.0,True
24,ضعيف,2,احص 3111,إحصاء عام,2,3,50.2,False
24,ضعيف,2,قرا 3009,القرآن الكريم 1,2,1,60.0,True
24,ضعيف,2,إدا 3111,ريادة أعمال,2,1,60.0,True
24,ضعيف,3,ريض 3112,تفاضل وتكامل 2,2,3,60.0,True
24,ضعيف,3,إنجل 3112,لغة انجليزية 2,2,3,68.6,True
24,ضعيف,3,فيز 3111,فيزياء عامة 1,2,4,62.6,True
24,ضعيف,3,احص 3111,إحصاء عام,2,3,43.7,False
24,ضعيف,4,احص 3111,إحصاء عام,2,3,60.0,True
24,ضعيف,4,عال 3221,أساسيات الحوسبة,3,3,60.0,True
24,ضعيف,4,عال 3271,أساسيات البرمجة,3,3,60.0,True
24,ضعيف,4,ثقف 3001,قيم إسلامية,3,2,41.4,False
24,ضعيف,4,قرأ 3010,القرآن الكريم 2,3,1,60.0,True
24,ضعيف,5,ثقف 3001,قيم إسلامية,3,2,60.0,True
24,ضعيف,5,تقا 3281,مناهج البحث والكتابة التقنية,3,3,63.8,True
24,ضعيف,5,عال 3231,الرياضيات المتقطعة,3,3,60.0,True
24,ضعيف,5,احص 3403,إحصاء متقدم ونظرية الاحتمالات,4,3,83.2,True
24,ضعيف,5,عال 3212,معمارية وتنظيم الحاسب,4,3,55.9,False
24,ضعيف,6,سنه 3020,السنة والسيرة,4,2,49.3,False
24,ضعيف,6,ريض 3201,معادلات تفاضلية,4,3,43.4,False
24,ضعيف,6,فيز 3654,ميكانيكا الكم,4,3,52.4,False
24,ضعيف,6,عال 3212,معمارية وتنظيم الحاسب,4,3,60.0,True
24,ضعيف,6,عال 3211,النظم الرقمية,4,3,64.9,True
24,ضعيف,7,ريض 3201,معادلات تفاضلية,4,3,86.8,True
24,ضعيف,7,سنه 3020,السنة والسيرة,4,2,60.0,True
24,ضعيف,7,فيز 3654,ميكانيكا الكم,4,3,68.2,True
24,ضعيف,7,عال 3372,البرمجة الشيئية,5,3,60.0,True
24,ضعيف,7,قرأ 3011,القرآن الكريم 3,5,1,60.0,True
24,ضعيف,7,تقا 3320,أساسيات شبكات الحاسب,5,3,42.8,False
24,ضعيف,8,عال 3361,نظم التشغيل,5,3,60.0,True
24,ضعيف,8,عال 3302,الخوارزميات والتعقيد,5,3,73.0,True
24,ضعيف,8,ترخ 3008,تاريخ المملكة,5,2,71.0,True
24,ضعيف,8,تقا 3320,أساسيات شبكات الحاسب,5,3,60.0,True
24,ضعيف,8,عال 3304,المترجمات ونظرية الحوسبة,6,3,61.1,True
24,ضعيف,9,نما 3210,نظم قواعد البيانات,6,3,60.0,True
24,ضعيف,9,عال 3301,هياكل البيانات,6,3,60.0,True
24,ضعيف,9,عال 3381,هندسة البرمجيات,6,3,62.0,True
24,ضعيف,9,عال 3366,لغات ومنهجيات البرمجة,6,3,53.2,False
24,ضعيف,9,قرأ 3012,القرآن الكريم 4,7,1,42.6,False
24,ضعيف,9,عال 3414,الحوسبة الكمومية,7,3,60.0,True
24,ضعيف,10,عال 3366,لغات ومنهجيات البرمجة,6,3,60.0,True
24,ضعيف,10,تقا 3407,تفاعل الإنسان والحاسب,7,3,67.3,True
24,ضعيف,10,عال 3451,الذكاء الاصطناعي,7,3,48.1,False
24,ضعيف,10,عال 3483,التطوير القائم على المنصات,7,3,60.0,True
24,ضعيف,10,قرأ 3012,القرآن الكريم 4,7,1,66.8,True
24,ضعيف,10,عال 3474,البرمجة المتقدمة,7,3,79.1,True
24,ضعيف,11,عال 3451,الذكاء الاصطناعي,7,3,60.0,True
24,ضعيف,11,تقا 3306,أساسيات الأمن السيبراني,8,3,50.6,False
24,ضعيف,11,أدب 3004,المهارات اللغوية,8,2,53.9,False
24,ضعيف,11,فقه 3010,الفقه,8,2,60.8,True
24,ضعيف,11,عال 3452,تعلم الآلة,8,3,61.4,True
24,ضعيف,12,أدب 3004,المهارات اللغوية,8,2,65.7,True
24,ضعيف,12,عال 3413,الحوسبة المتوازية والموزعة,8,3,60.0,True
24,ضعيف,12,تقا 3306,أساسيات الأمن السيبراني,8,3,51.9,False
24,ضعيف,12,عال 3441,الرسومات والتصور بالحاسب,8,3,60.0,True
24,ضعيف,12,عال 3591,مشروع تخرج 1,9,4,60.0,True
24,ضعيف,13,تقا 3306,أساسيات الأمن السيبراني,8,3,60.0,True
24,ضعيف,13,نما 3540,الأخلاقيات والابتكار المسؤول,9,2,60.0,True
24,ضعيف,13,عال 3553,التعلم العميق,9,3,60.0,True
24,ضعيف,13,عال 3453,التدريب الميداني,9,3,60.0,True
24,ضعيف,13,عال 3592,مشروع تخرج 2,10,4,60.0,True
24,ضعيف,13,عقد 3006,العقيدة,10,3,60.0,True
25,متفوق,1,كيم 3111,كيمياء عامة 1,1,4,81.2,True
25,متفوق,1,تقا 3110,الحوسبة وتقنية المعلومات,1,2,90.1,True
25,متفوق,1,ريض 3140,جبر وهندسة,1,3,77.0,True
25,متفوق,1,مهج 3111,مهارات جامعية,1,1,85.8,True
25,متفوق,1,إنجل 3111,لغة انجليزية 1,1,3,81.9,True
25,متفوق,1,ريض 3111,تفاضل وتكامل 1,1,3,94.6,True
25,متفوق,2,فيز 3111,فيزياء عامة 1,2,4,95.4,True
25,متفوق,2,إنجل 3112,لغة انجليزية 2,2,3,86.6,True
25,متفوق,2,قرا 3009,القرآن الكريم 1,2,1,79.9,True
25,متفوق,2,إدا 3111,ريادة أعمال,2,1,91.0,True
25,متفوق,2,ريض 3112,تفاضل وتكامل 2,2,3,91.0,True
25,متفوق,2,احص 3111,إحصاء عام,2,3,84.9,True
25,متفوق,2,عال 3231,الرياضيات المتقطعة,3,3,83.3,True
25,متفوق,3,ثقف 3001,قيم إسلامية,3,2,90.9,True
25,متفوق,3,عال 3221,أساسيات الحوسبة,3,3,96.0,True
25,متفوق,3,تقا 3281,مناهج البحث والكتابة التقنية,3,3,85.7,True
25,متفوق,3,عال 3271,أساسيات البرمجة,3,3,89.5,True
25,متفوق,3,قرأ 3010,القرآن الكريم 2,3,1,91.4,True
25,متفوق,3,ريض 3201,معادلات تفاضلية,4,3,89.0,True
25,متفوق,3,احص 3403,إحصاء متقدم ونظرية الاحتمالات,4,3,84.6,True
25,متفوق,4,سنه 3020,السنة والسيرة,4,2,100.0,True
25,متفوق,4,فيز 3654,ميكانيكا الكم,4,3,83.6,True
25,متفوق,4,عال 3212,معمارية وتنظيم الحاسب,4,3,81.2,True
25,متفوق,4,عال 3211,النظم الرقمية,4,3,86.0,True
25,متفوق,4,قرأ 3011,القرآن الكريم 3,5,1,100.0,True
25,متفوق,4,ترخ 3008,تاريخ المملكة,5,2,78.4,True
25,متفوق,4,عال 3361,نظم التشغيل,5,3,82.6,True
25,متفوق,4,عال 3302,الخوارزميات والتعقيد,5,3,78.7,True
25,متفوق,5,عال 3372,البرمجة الشيئية,5,3,96.1,True
25,متفوق,5,تقا 3320,أساسيات شبكات الحاسب,5,3,90.9,True
25,متفوق,5,عال 3304,المترجمات ونظرية الحوسبة,6,3,92.5,True
25,متفوق,5,نما 3210,نظم قواعد البيانات,6,3,50.2,False
25,متفوق,5,عال 3414,الحوسبة الكمومية,7,3,86.1,True
25,متفوق,5,قرأ 3012,القرآن الكريم 4,7,1,94.1,True
25,متفوق,5,عال 3452,تعلم الآلة,8,3,91.7,True
25,متفوق,6,عال 3301,هياكل البيانات,6,3,80.7,True
25,متفوق,6,عال 3366,لغات ومنهجيات البرمجة,6,3,90.6,True
25,متفوق,6,نما 3210,نظم قواعد البيانات,6,3,87.7,True
25,متفوق,6,عال 3381,هندسة البرمجيات,6,3,81.8,True
25,متفوق,6,عال 3474,البرمجة المتقدمة,7,3,86.2,True
25,متفوق,6,أدب 3004,المهارات اللغوية,8,2,75.3,True
25,متفوق,6,فقه 3010,الفقه,8,2,92.1,True
25,متفوق,7,تقا 3407,تفاعل الإنسان والحاسب,7,3,81.0,True
25,متفوق,7,عال 3451,الذكاء الاصطناعي,7,3,85.5,True
25,متفوق,7,عال 3483,التطوير القائم على المنصات,7,3,78.2,True
25,متفوق,7,عال 3413,الحوسبة المتوازية والموزعة,8,3,82.4,True
25,متفوق,7,تقا 3306,أساسيات الأمن السيبراني,8,3,93.2,True
25,متفوق,7,عال 3441,الرسومات والتصور بالحاسب,8,3,90.6,True
25,متفوق,8,نما 3540,الأخلاقيات والابتكار المسؤول,9,2,83.6,True
25,متفوق,8,عال 3591,مشروع تخرج 1,9,4,87.1,True
25,متفوق,8,عال 3553,التعلم العميق,9,3,91.7,True
25,متفوق,8,عال 3453,التدريب الميداني,9,3,98.0,True
25,متفوق,8,عقد 3006,العقيدة,10,3,89.8,True
25,متفوق,9,عال 3592,مشروع تخرج 2,10,4,81.2,True
26,ضعيف,1,ريض 3140,جبر وهندسة,1,3,45.5,False
26,ضعيف,1,تقا 3110,الحوسبة وتقنية المعلومات,1,2,60.0,True
26,ضعيف,1,كيم 3111,كيمياء عامة 1,1,4,43.7,False
26,ضعيف,1,مهج 3111,مهارات جامعية,1,1,60.0,True
26,ضعيف,1,إنجل 3111,لغة انجليزية 1,1,3,46.1,False
26,ضعيف,1,ريض 3111,تفاضل وتكامل 1,1,3,60.0,True
26,ضعيف,2,كيم 3111,كيمياء عامة 1,1,4,61.2,True
26,ضعيف,2,ريض 3140,جبر وهندسة,1,3,60.0,True
26,ضعيف,2,إنجل 3111,لغة انجليزية 1,1,3,60.0,True
26,ضعيف,2,قرا 3009,القرآن الكريم 1,2,1,60.0,True
26,ضعيف,2,فيز 3111,فيزياء عامة 1,2,4,55.6,False
26,ضعيف,2,إدا 3111,ريادة أعمال,2,1,60.0,True
26,ضعيف,3,احص 3111,إحصاء عام,2,3,60.0,True
26,ضعيف,3,فيز 3111,فيزياء عامة 1,2,4,60.0,True
26,ضعيف,3,إنجل 3112,لغة انجليزية 2,2,3,49.2,False
26,ضعيف,3,ريض 3112,تفاضل وتكامل 2,2,3,60.0,True
26,ضعيف,4,إنجل 3112,لغة انجليزية 2,2,3,42.8,False
26,ضعيف,4,ثقف 3001,قيم إسلامية,3,2,60.0,True
26,ضعيف,4,عال 3271,أساسيات البرمجة,3,3,69.6,True
26,ضعيف,4,عال 3231,الرياضيات المتقطعة,3,3,60.0,True
26,ضعيف,4,عال 3221,أساسيات الحوسبة,3,3,60.0,True
26,ضعيف,5,إنجل 3112,لغة انجليزية 2,2,3,60.0,True
26,ضعيف,5,قرأ 3010,القرآن الكريم 2,3,1,44.3,False
26,ضعيف,5,ريض 3201,معادلات تفاضلية,4,3,58.7,False
26,ضعيف,5,عال 3212,معمارية وتنظيم الحاسب,4,3,42.1,False
26,ضعيف,5,فيز 3654,ميكانيكا الكم,4,3,54.5,False
26,ضعيف,6,قرأ 3010,القرآن الكريم 2,3,1,63.3,True
26,ضعيف,6,تقا 3281,مناهج البحث والكتابة التقنية,3,3,71.9,True
26,ضعيف,6,عال 3211,النظم الرقمية,4,3,60.0,True
26,ضعيف,6,فيز 3654,ميكانيكا الكم,4,3,60.0,True
26,ضعيف,6,احص 3403,إحصاء متقدم ونظرية الاحتمالات,4,3,47.5,False
26,ضعيف,6,سنه 3020,السنة والسيرة,4,2,60.0,True
26,ضعيف,7,احص 3403,إحصاء متقدم ونظرية الاحتمالات,4,3,60.0,True
26,ضعيف,7,ريض 3201,معادلات تفاضلية,4,3,60.0,True
26,ضعيف,7,عال 3212,معمارية وتنظيم الحاسب,4,3,60.0,True
26,ضعيف,7,ترخ 3008,تاريخ المملكة,5,2,60.0,True
26,ضعيف,7,عال 3302,الخوارزميات والتعقيد,5,3,61.9,True
26,ضعيف,7,عال 3361,نظم التشغيل,5,3,49.3,False
26,ضعيف,8,عال 3372,البرمجة الشيئية,5,3,41.5,False
26,ضعيف,8,تقا 3320,أساسيات شبكات الحاسب,5,3,64.6,True
26,ضعيف,8,قرأ 3011,القرآن الكريم 3,5,1,60.0,True
26,ضعيف,8,عال 3361,نظم التشغيل,5,3,60.0,True
26,ضعيف,8,نما 3210,نظم قواعد البيانات,6,3,60.0,True
26,ضعيف,8,عال 3304,المترجمات ونظرية الحوسبة,6,3,65.0,True
26,ضعيف,9,عال 3372,البرمجة الشيئية,5,3,43.4,False
26,ضعيف,9,قرأ 3012,القرآن الكريم 4,7,1,60.0,True
26,ضعيف,9,عال 3414,الحوسبة الكمومية,7,3,48.2,False
26,ضعيف,9,فقه 3010,الفقه,8,2,60.0,True
26,ضعيف,9,عال 3452,تعلم الآلة,8,3,60.0,True
26,ضعيف,9,أدب 3004,المهارات اللغوية,8,2,60.0,True
26,ضعيف,9,تقا 3306,أساسيات الأمن السيبراني,8,3,60.0,True
26,ضعيف,10,عال 3372,البرمجة الشيئية,5,3,60.0,True
26,ضعيف,10,عال 3414,الحوسبة الكمومية,7,3,60.0,True
26,ضعيف,10,عال 3553,التعلم العميق,9,3,80.4,True
26,ضعيف,10,عقد 3006,العقيدة,10,3,40.9,False
26,ضعيف,11,عال 3366,لغات ومنهجيات البرمجة,6,3,60.0,True
26,ضعيف,11,عال 3381,هندسة البرمجيات,6,3,70.3,True
26,ضعيف,11,عال 3301,هياكل البيانات,6,3,44.6,False
26,ضعيف,11,عال 3474,البرمجة المتقدمة,7,3,45.9,False
26,ضعيف,11,عقد 3006,العقيدة,10,3,53.1,False
26,ضعيف,12,عال 3301,هياكل البيانات,6,3,60.0,True
26,ضعيف,12,تقا 3407,تفاعل الإنسان والحاسب,7,3,72.4,True
26,ضعيف,12,عال 3474,البرمجة المتقدمة,7,3,60.0,True
26,ضعيف,12,عال 3483,التطوير القائم على المنصات,7,3,62.3,True
26,ضعيف,12,عال 3413,الحوسبة المتوازية والموزعة,8,3,68.6,True
26,ضعيف,12,نما 3540,الأخلاقيات والابتكار المسؤول,9,2,64.6,True
26,ضعيف,13,عال 3451,الذكاء الاصطناعي,7,3,61.9,True
26,ضعيف,13,عال 3441,الرسومات والتصور بالحاسب,8,3,60.0,True
26,ضعيف,13,عقد 3006,العقيدة,10,3,74.8,True
26,ضعيف,14,عال 3453,التدريب الميداني,9,3,64.7,True
26,ضعيف,14,عال 3591,مشروع تخرج 1,9,4,60.0,True
27,متفوق,1,ريض 3140,جبر وهندسة,1,3,97.8,True
27,متفوق,1,تقا 3110,الحوسبة وتقنية المعلومات,1,2,94.2,True
27,متفوق,1,ريض 3111,تفاضل وتكامل 1,1,3,82.3,True
27,متفوق,1,مهج 3111,مهارات جامعية,1,1,79.2,True
27,متفوق,1,كيم 3111,كيمياء عامة 1,1,4,88.0,True
27,متفوق,1,إنجل 3111,لغة انجليزية 1,1,3,87.0,True
27,متفوق,1,احص 3111,إحصاء عام,2,3,96.5,True
27,متفوق,2,قرا 3009,القرآن الكريم 1,2,1,87.2,True
27,متفوق,2,فيز 3111,فيزياء عامة 1,2,4,91.5,True
27,متفوق,2,إدا 3111,ريادة أعمال,2,1,88.2,True
27,متفوق,2,إنجل 3112,لغة انجليزية 2,2,3,55.1,False
27,متفوق,2,ريض 3112,تفاضل وتكامل 2,2,3,91.4,True
27,متفوق,2,ثقف 3001,قيم إسلامية,3,2,94.3,True
27,متفوق,2,عال 3231,الرياضيات المتقطعة,3,3,87.7,True
27,متفوق,2,عال 3221,أساسيات الحوسبة,3,3,87.8,True
27,متفوق,3,إنجل 3112,لغة انجليزية 2,2,3,89.4,True
27,متفوق,3,عال 3271,أساسيات البرمجة,3,3,90.4,True
27,متفوق,3,قرأ 3010,القرآن الكريم 2,3,1,84.3,True
27,متفوق,3,عال 3212,معمارية وتنظيم الحاسب,4,3,94.4,True
27,متفوق,3,ريض 3201,معادلات تفاضلية,4,3,94.1,True
27,متفوق,3,عال 3211,النظم الرقمية,4,3,81.1,True
27,متفوق,4,تقا 3281,مناهج البحث والكتابة التقنية,3,3,86.9,True
27,متفوق,4,سنه 3020,السنة والسيرة,4,2,93.0,True
27,متفوق,4,فيز 3654,ميكانيكا الكم,4,3,86.3,True
27,متفوق,4,احص 3403,إحصاء متقدم ونظرية الاحتمالات,4,3,100.0,True
27,متفوق,4,قرأ 3011,القرآن الكريم 3,5,1,85.2,True
27,متفوق,4,تقا 3320,أساسيات شبكات الحاسب,5,3,85.6,True
27,متفوق,4,عال 3361,نظم التشغيل,5,3,58.4,False
27,متفوق,5,ترخ 3008,تاريخ المملكة,5,2,77.1,True
27,متفوق,5,عال 3361,نظم التشغيل,5,3,87.3,True
27,متفوق,5,عال 3302,الخوارزميات والتعقيد,5,3,88.3,True
27,متفوق,5,عال 3372,البرمجة الشيئية,5,3,92.4,True
27,متفوق,5,عال 3304,المترجمات ونظرية الحوسبة,6,3,85.5,True
27,متفوق,5,نما 3210,نظم قواعد البيانات,6,3,84.5,True
27,متفوق,6,عال 3301,هياكل البيانات,6,3,99.4,True
27,متفوق,6,عال 3381,هندسة البرمجيات,6,3,92.8,True
27,متفوق,6,عال 3366,لغات ومنهجيات البرمجة,6,3,77.9,True
27,متفوق,6,عال 3474,البرمجة المتقدمة,7,3,83.1,True
27,متفوق,6,قرأ 3012,القرآن الكريم 4,7,1,94.5,True
27,متفوق,6,عال 3414,الحوسبة الكمومية,7,3,86.6,True
27,متفوق,6,تقا 3306,أساسيات الأمن السيبراني,8,3,88.4,True
27,متفوق,7,عال 3451,الذكاء الاصطناعي,7,3,89.0,True
27,متفوق,7,تقا 3407,تفاعل الإنسان والحاسب,7,3,79.4,True
27,متفوق,7,عال 3483,التطوير القائم على المنصات,7,3,76.0,True
27,متفوق,7,فقه 3010,الفقه,8,2,95.6,True
27,متفوق,7,أدب 3004,المهارات اللغوية,8,2,90.5,True
27,متفوق,7,عال 3452,تعلم الآلة,8,3,90.8,True
27,متفوق,7,عال 3413,الحوسبة المتوازية والموزعة,8,3,87.5,True
27,متفوق,8,عال 3441,الرسومات والتصور بالحاسب,8,3,90.5,True
27,متفوق,8,عال 3553,التعلم العميق,9,3,78.9,True
27,متفوق,8,عال 3453,التدريب الميداني,9,3,78.7,True
27,متفوق,8,نما 3540,الأخلاقيات والابتكار المسؤول,9,2,86.9,True
27,متفوق,8,عال 3591,مشروع تخرج 1,9,4,84.5,True
27,متفوق,8,عقد 3006,العقيدة,10,3,87.8,True
27,متفوق,9,عال 3592,مشروع تخرج 2,10,4,90.6,True
28,متوسط,1,كيم 3111,كيمياء عامة 1,1,4,60.3,True
28,متوسط,1,إنجل 3111,لغة انجليزية 1,1,3,68.1,True
28,متوسط,1,ريض 3111,تفاضل وتكامل 1,1,3,60.0,True
28,متوسط,1,ريض 3140,جبر وهندسة,1,3,60.0,True
28,متوسط,1,مهج 3111,مهارات جامعية,1,1,63.6,True
28,متوسط,1,تقا 3110,الحوسبة وتقنية المعلومات,1,2,46.1,False
28,متوسط,2,تقا 3110,الحوسبة وتقنية المعلومات,1,2,65.4,True
28,متوسط,2,قرا 3009,القرآن الكريم 1,2,1,76.8,True
28,متوسط,2,فيز 3111,فيزياء عامة 1,2,4,65.4,True
28,متوسط,2,احص 3111,إحصاء عام,2,3,62.5,True
28,متوسط,2,إنجل 3112,لغة انجليزية 2,2,3,60.3,True
28,متوسط,2,إدا 3111,ريادة أعمال,2,1,43.4,False
28,متوسط,2,ريض 3112,تفاضل وتكامل 2,2,3,60.0,True
28,متوسط,2,ثقف 3001,قيم إسلامية,3,2,65.4,True
28,متوسط,3,إدا 3111,ريادة أعمال,2,1,60.0,True
28,متوسط,3,عال 3231,الرياضيات المتقطعة,3,3,67.4,True
28,متوسط,3,عال 3271,أساسيات البرمجة,3,3,77.1,True
28,متوسط,3,عال 3221,أساسيات الحوسبة,3,3,61.1,True
28,متوسط,3,تقا 3281,مناهج البحث والكتابة التقنية,3,3,60.0,True
28,متوسط,3,قرأ 3010,القرآن الكريم 2,3,1,43.5,False
28,متوسط,3,ريض 3201,معادلات تفاضلية,4,3,67.4,True
28,متوسط,4,قرأ 3010,القرآن الكريم 2,3,1,70.9,True
28,متوسط,4,عال 3212,معمارية وتنظيم الحاسب,4,3,75.4,True
28,متوسط,4,سنه 3020,السنة والسيرة,4,2,60.0,True
28,متوسط,4,عال 3211,النظم الرقمية,4,3,60.0,True
28,متوسط,4,احص 3403,إحصاء متقدم ونظرية الاحتمالات,4,3,60.0,True
28,متوسط,4,فيز 3654,ميكانيكا الكم,4,3,54.6,False
28,متوسط,4,عال 3372,البرمجة الشيئية,5,3,60.5,True
28,متوسط,5,فيز 3654,ميكانيكا الكم,4,3,73.4,True
28,متوسط,5,ترخ 3008,تاريخ المملكة,5,2,62.3,True
28,متوسط,5,عال 3361,نظم التشغيل,5,3,77.5,True
28,متوسط,5,قرأ 3011,القرآن الكريم 3,5,1,61.6,True
28,متوسط,5,عال 3302,الخوارزميات والتعقيد,5,3,52.2,False
28,متوسط,5,تقا 3320,أساسيات شبكات الحاسب,5,3,68.6,True
28,متوسط,6,عال 3302,الخوارزميات والتعقيد,5,3,66.3,True
28,متوسط,6,عال 3366,لغات ومنهجيات البرمجة,6,3,63.0,True
28,متوسط,6,عال 3301,هياكل البيانات,6,3,60.0,True
28,متوسط,6,عال 3304,المترجمات ونظرية الحوسبة,6,3,62.2,True
28,متوسط,6,نما 3210,نظم قواعد البيانات,6,3,68.5,True
28,متوسط,7,عال 3381,هندسة البرمجيات,6,3,60.0,True
28,متوسط,7,عال 3474,البرمجة المتقدمة,7,3,66.6,True
28,متوسط,7,عال 3451,الذكاء الاصطناعي,7,3,60.0,True
28,متوسط,7,عال 3414,الحوسبة الكمومية,7,3,65.4,True
28,متوسط,7,قرأ 3012,القرآن الكريم 4,7,1,60.0,True
28,متوسط,7,أدب 3004,المهارات اللغوية,8,2,73.4,True
28,متوسط,7,عال 3452,تعلم الآلة,8,3,42.4,False
28,متوسط,8,عال 3483,التطوير القائم على المنصات,7,3,60.0,True
28,متوسط,8,تقا 3407,تفاعل الإنسان والحاسب,7,3,75.5,True
28,متوسط,8,فقه 3010,الفقه,8,2,54.1,False
28,متوسط,8,عال 3441,الرسومات والتصور بالحاسب,8,3,69.3,True
28,متوسط,8,عال 3452,تعلم الآلة,8,3,47.9,False
28,متوسط,8,عال 3413,الحوسبة المتوازية والموزعة,8,3,60.0,True
28,متوسط,8,تقا 3306,أساسيات الأمن السيبراني,8,3,62.3,True
28,متوسط,9,عال 3452,تعلم الآلة,8,3,60.0,True
28,متوسط,9,فقه 3010,الفقه,8,2,60.0,True
28,متوسط,9,عال 3453,التدريب الميداني,9,3,50.2,False
28,متوسط,9,عال 3591,مشروع تخرج 1,9,4,42.2,False
28,متوسط,9,عقد 3006,العقيدة,10,3,60.0,True
28,متوسط,10,عال 3453,التدريب الميداني,9,3,60.0,True
28,متوسط,10,عال 3553,التعلم العميق,9,3,82.3,True
28,متوسط,10,عال 3591,مشروع تخرج 1,9,4,79.6,True
28,متوسط,10,نما 3540,الأخلاقيات والابتكار المسؤول,9,2,61.6,True
28,متوسط,11,عال 3592,مشروع تخرج 2,10,4,42.1,False
28,متوسط,12,عال 3592,مشروع تخرج 2,10,4,68.7,True
29,متوسط,1,ريض 3140,جبر وهندسة,1,3,79.0,True
29,متوسط,1,كيم 3111,كيمياء عامة 1,1,4,62.7,True
29,متوسط,1,إنجل 3111,لغة انجليزية 1,1,3,69.0,True
29,متوسط,1,مهج 3111,مهارات جامعية,1,1,60.0,True
29,متوسط,1,تقا 3110,الحوسبة وتقنية المعلومات,1,2,70.9,True
29,متوسط,1,ريض 3111,تفاضل وتكامل 1,1,3,67.7,True
29,متوسط,1,إدا 3111,ريادة أعمال,2,1,65.0,True
29,متوسط,1,قرا 3009,القرآن الكريم 1,2,1,61.3,True
29,متوسط,2,فيز 3111,فيزياء عامة 1,2,4,45.5,False
29,متوسط,2,ريض 3112,تفاضل وتكامل 2,2,3,60.0,True
29,متوسط,2,إنجل 3112,لغة انجليزية 2,2,3,65.8,True
29,متوسط,2,احص 3111,إحصاء عام,2,3,72.0,True
29,متوسط,2,ثقف 3001,قيم إسلامية,3,2,60.0,True
29,متوسط,2,عال 3271,أساسيات البرمجة,3,3,60.0,True
29,متوسط,3,فيز 3111,فيزياء عامة 1,2,4,60.0,True
29,متوسط,3,تقا 3281,مناهج البحث والكتابة التقنية,3,3,65.9,True
29,متوسط,3,عال 3221,أساسيات الحوسبة,3,3,66.2,True
29,متوسط,3,قرأ 3010,القرآن الكريم 2,3,1,77.7,True
29,متوسط,3,عال 3231,الرياضيات المتقطعة,3,3,64.0,True
29,متوسط,3,احص 3403,إحصاء متقدم ونظرية الاحتمالات,4,3,80.0,True
29,متوسط,4,سنه 3020,السنة والسيرة,4,2,67.6,True
29,متوسط,4,ريض 3201,معادلات تفاضلية,4,3,67.0,True
29,متوسط,4,عال 3212,معمارية وتنظيم الحاسب,4,3,81.3,True
29,متوسط,4,فيز 3654,ميكانيكا الكم,4,3,61.1,True
29,متوسط,4,عال 3211,النظم الرقمية,4,3,60.0,True
29,متوسط,4,ترخ 3008,تاريخ المملكة,5,2,50.7,False
29,متوسط,4,عال 3361,نظم التشغيل,5,3,60.0,True
29,متوسط,5,تقا 3320,أساسيات شبكات الحاسب,5,3,43.8,False
29,متوسط,5,ترخ 3008,تاريخ المملكة,5,2,65.1,True
29,متوسط,5,عال 3302,الخوارزميات والتعقيد,5,3,63.9,True
29,متوسط,5,عال 3372,البرمجة الشيئية,5,3,63.6,True
29,متوسط,5,قرأ 3011,القرآن الكريم 3,5,1,71.0,True
29,متوسط,5,عال 3304,المترجمات ونظرية الحوسبة,6,3,60.0,True
29,متوسط,6,تقا 3320,أساسيات شبكات الحاسب,5,3,72.2,True
29,متوسط,6,نما 3210,نظم قواعد البيانات,6,3,55.3,False
